,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Lambda kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Lambda frac
296,3.23000000,50.71265822,-15.28556472,52.33570866,-1.39492889,435.14225379,269.55593503,226.23719805,200.05401116,218.65175432,0.73282364,0.17420170,0.10299064,0.07121107,0.09297466
297,3.24000000,50.79373015,-15.29672720,52.47163045,-1.42100542,435.31694213,269.80071017,226.42161969,200.26254634,220.00582923,0.73144204,0.17413757,0.10292406,0.07121351,0.09442039
298,3.25000000,50.87461003,-15.30781692,52.60745107,-1.44716626,435.49067244,270.04428127,226.60514864,200.47002516,221.34773677,0.73006484,0.17407236,0.10285708,0.07121528,0.09586280
299,3.26000000,50.95529914,-15.31883487,52.74317181,-1.47341034,435.66345751,270.28666339,226.78779600,200.67646104,222.67776180,0.72869204,0.17400610,0.10278972,0.07121638,0.09730186
300,3.27000000,51.03579869,-15.32978201,52.87879391,-1.49973663,435.83530982,270.52787124,226.96957261,200.88186701,223.99617856,0.72732364,0.17393882,0.10272198,0.07121684,0.09873754
301,3.28000000,51.11610990,-15.34065928,53.01431856,-1.52614412,436.00624147,270.76791911,227.15048903,201.08625578,225.30325124,0.72595967,0.17387054,0.10265389,0.07121665,0.10016979
302,3.29000000,51.19623397,-15.35146757,53.14974696,-1.55263184,436.17626429,271.00682094,227.33055551,201.28963974,226.59923448,0.72460013,0.17380129,0.10258545,0.07121584,0.10159858
303,3.30000000,51.27617205,-15.36220779,53.28508023,-1.57919882,436.34538979,271.24459031,227.50978208,201.49203097,227.88437382,0.72324503,0.17373109,0.10251667,0.07121441,0.10302388
304,3.31000000,51.35592528,-15.37288079,53.42031949,-1.60584415,436.51362918,271.48124047,227.68817851,201.69344122,229.15890616,0.72189437,0.17365996,0.10244757,0.07121239,0.10444567
305,3.32000000,51.43549480,-15.38348742,53.55546583,-1.63256692,436.68099340,271.71678434,227.86575432,201.89388200,230.42306015,0.72054815,0.17358793,0.10237816,0.07120978,0.10586392
306,3.33000000,51.51488170,-15.39402849,53.69052030,-1.65936625,436.84749312,271.95123453,228.04251880,202.09336451,231.67705663,0.71920638,0.17351503,0.10230844,0.07120658,0.10727859
307,3.34000000,51.59408707,-15.40450483,53.82548392,-1.68624129,437.01313875,272.18460335,228.21848102,202.29189969,232.92110894,0.71786906,0.17344126,0.10223843,0.07120283,0.10868968
308,3.35000000,51.67311197,-15.41491720,53.96035770,-1.71319120,437.17794045,272.41690281,228.39364985,202.48949823,234.15542328,0.71653620,0.17336665,0.10216814,0.07119851,0.11009715
309,3.36000000,51.75195745,-15.42526639,54.09514262,-1.74021517,437.34190814,272.64814465,228.56803393,202.68617056,235.38019906,0.71520778,0.17329123,0.10209757,0.07119366,0.11150099
310,3.37000000,51.83062453,-15.43555312,54.22983963,-1.76731240,437.50505150,272.87834035,228.74164172,202.88192689,236.59562919,0.71388382,0.17321501,0.10202674,0.07118826,0.11290118
311,3.38000000,51.90911424,-15.44577814,54.36444965,-1.79448212,437.66738001,273.10750110,228.91448147,203.07677717,237.80190035,0.71256430,0.17313800,0.10195566,0.07118235,0.11429770
312,3.39000000,51.98742755,-15.45594217,54.49897360,-1.82172357,437.82890291,273.33563787,229.08656126,203.27073117,238.99919329,0.71124923,0.17306024,0.10188432,0.07117592,0.11569053
313,3.40000000,52.06556546,-15.46604590,54.63341235,-1.84903601,437.98962923,273.56276137,229.25788898,203.46379841,240.18768308,0.70993859,0.17298173,0.10181275,0.07116898,0.11707967
314,3.41000000,52.14352893,-15.47609001,54.76776679,-1.87641873,438.14956783,273.78888209,229.42847237,203.65598821,241.36753934,0.70863240,0.17290250,0.10174095,0.07116155,0.11846510
315,3.42000000,52.22131890,-15.48607518,54.90203774,-1.90387103,438.30872734,274.01401029,229.59831896,203.84730970,242.53892648,0.70733064,0.17282256,0.10166892,0.07115363,0.11984681
316,3.43000000,52.29893632,-15.49600206,55.03622604,-1.93139220,438.46711622,274.23815599,229.76743617,204.03777180,243.70200394,0.70603330,0.17274192,0.10159668,0.07114523,0.12122478
317,3.44000000,52.37638209,-15.50587130,55.17033249,-1.95898158,438.62474276,274.46132904,229.93583122,204.22738327,244.85692634,0.70474038,0.17266061,0.10152424,0.07113637,0.12259901
318,3.45000000,52.45365713,-15.51568351,55.30435788,-1.98663851,438.78161505,274.68353905,230.10351121,204.41615267,246.00384375,0.70345188,0.17257863,0.10145159,0.07112704,0.12396949
319,3.46000000,52.53076233,-15.52543932,55.43830299,-2.01436235,438.93774102,274.90479544,230.27048308,204.60408837,247.14290180,0.70216778,0.17249602,0.10137875,0.07111726,0.12533621
320,3.47000000,52.60769857,-15.53513933,55.57216856,-2.04215247,439.09312845,275.12510747,230.43675363,204.79119860,248.27424192,0.70088807,0.17241277,0.10130573,0.07110704,0.12669916
321,3.48000000,52.68446671,-15.54478413,55.70595534,-2.07000826,439.24778494,275.34448417,230.60232953,204.97749141,249.39800146,0.69961275,0.17232890,0.10123252,0.07109638,0.12805834
322,3.49000000,52.76106763,-15.55437430,55.83966405,-2.09792911,439.40171794,275.56293441,230.76721731,205.16297469,250.51431388,0.69834181,0.17224443,0.10115914,0.07108529,0.12941375
323,3.50000000,52.83750214,-15.56391040,55.97329540,-2.12591443,439.55493477,275.78046690,230.93142338,205.34765619,251.62330888,0.69707524,0.17215938,0.10108560,0.07107378,0.13076538
324,3.51000000,52.91377110,-15.57339300,56.10685008,-2.15396364,439.70744259,275.99709016,231.09495401,205.53154349,252.72511257,0.69581303,0.17207375,0.10101189,0.07106186,0.13211323
325,3.52000000,52.98987531,-15.58282264,56.24032876,-2.18207618,439.85924841,276.21281256,231.25781536,205.71464403,253.81984758,0.69455516,0.17198755,0.10093803,0.07104953,0.13345729
326,3.53000000,53.06581560,-15.59219985,56.37373212,-2.21025150,440.01035912,276.42764230,231.42001349,205.89696511,254.90763319,0.69330163,0.17190081,0.10086402,0.07103679,0.13479756
327,3.54000000,53.14159275,-15.60152517,56.50706081,-2.23848905,440.16078148,276.64158743,231.58155431,206.07851391,255.98858549,0.69205242,0.17181353,0.10078986,0.07102367,0.13613405
328,3.55000000,53.21720756,-15.61079910,56.64031546,-2.26678829,440.31052211,276.85465587,231.74244365,206.25929746,257.06281743,0.69080753,0.17172573,0.10071557,0.07101016,0.13746675
329,3.56000000,53.29266080,-15.62002215,56.77349670,-2.29514872,440.45958752,277.06685536,231.90268721,206.43932265,258.13043903,0.68956693,0.17163741,0.10064114,0.07099626,0.13879566
330,3.57000000,53.36795325,-15.62919482,56.90660514,-2.32356981,440.60798407,277.27819353,232.06229062,206.61859628,259.19155739,0.68833063,0.17154859,0.10056659,0.07098200,0.14012078
331,3.58000000,53.44308566,-15.63831760,57.03964139,-2.35205107,440.75571805,277.48867786,232.22125937,206.79712499,260.24627685,0.68709859,0.17145928,0.10049192,0.07096737,0.14144212
332,3.59000000,53.51805878,-15.64739097,57.17260603,-2.38059200,440.90279559,277.69831569,232.37959888,206.97491533,261.29469908,0.68587083,0.17136949,0.10041712,0.07095237,0.14275968
333,3.60000000,53.59287335,-15.65641540,57.30549965,-2.40919212,441.04922273,277.90711424,232.53731446,207.15197372,262.33692316,0.68464731,0.17127923,0.10034221,0.07093702,0.14407346
334,3.61000000,53.66753011,-15.66539135,57.43832282,-2.43785095,441.19500541,278.11508062,232.69441132,207.32830646,263.37304567,0.68342802,0.17118852,0.10026720,0.07092132,0.14538346
335,3.62000000,53.74202977,-15.67431928,57.57107608,-2.46656804,441.34014946,278.32222178,232.85089462,207.50391978,264.40316080,0.68221296,0.17109736,0.10019208,0.07090528,0.14668969
336,3.63000000,53.81637305,-15.68319963,57.70376000,-2.49534292,441.48466060,278.52854458,233.00676938,207.67881976,265.42736039,0.68100210,0.17100575,0.10011686,0.07088890,0.14799214
337,3.64000000,53.89056066,-15.69203285,57.83637510,-2.52417514,441.62854445,278.73405576,233.16204056,207.85301239,266.44573406,0.67979544,0.17091373,0.10004154,0.07087218,0.14929084
338,3.65000000,53.96459329,-15.70081936,57.96892193,-2.55306427,441.77180654,278.93876193,233.31671305,208.02650358,267.45836924,0.67859295,0.17082128,0.09996614,0.07085514,0.15058577
339,3.66000000,54.03847164,-15.70955959,58.10140098,-2.58200988,441.91445232,279.14266963,233.47079164,208.19929911,268.46535126,0.67739463,0.17072842,0.09989064,0.07083778,0.15187695
340,3.67000000,54.11219638,-15.71825397,58.23381278,-2.61101153,442.05648712,279.34578524,233.62428104,208.37140469,269.46676343,0.67620046,0.17063516,0.09981506,0.07082010,0.15316438
341,3.68000000,54.18576819,-15.72690289,58.36615783,-2.64006881,442.19791620,279.54811508,233.77718589,208.54282592,270.46268707,0.67501042,0.17054151,0.09973941,0.07080210,0.15444807
342,3.69000000,54.25918773,-15.73550677,58.49843662,-2.66918132,442.33874473,279.74966535,233.92951076,208.71356833,271.45320163,0.67382450,0.17044748,0.09966367,0.07078381,0.15572802
343,3.70000000,54.33245567,-15.74406600,58.63064963,-2.69834864,442.47897779,279.95044214,234.08126015,208.88363735,272.43838470,0.67264269,0.17035307,0.09958787,0.07076520,0.15700424
344,3.71000000,54.40557266,-15.75258098,58.76279733,-2.72757038,442.61862038,280.15045147,234.23243846,209.05303831,273.41831208,0.67146496,0.17025830,0.09951199,0.07074631,0.15827674
345,3.72000000,54.47853934,-15.76105210,58.89488021,-2.75684615,442.75767743,280.34969925,234.38305005,209.22177648,274.39305786,0.67029130,0.17016317,0.09943606,0.07072711,0.15954553
346,3.73000000,54.55135635,-15.76947972,59.02689871,-2.78617557,442.89615378,280.54819130,234.53309922,209.38985703,275.36269444,0.66912170,0.17006769,0.09936005,0.07070763,0.16081061
347,3.74000000,54.62402433,-15.77786423,59.15885329,-2.81555825,443.03405419,280.74593335,234.68259017,209.55728507,276.32729262,0.66795614,0.16997187,0.09928399,0.07068787,0.16207199
348,3.75000000,54.69654389,-15.78620599,59.29074439,-2.84499384,443.17138336,280.94293104,234.83152705,209.72406562,277.28692160,0.66679461,0.16987571,0.09920788,0.07066783,0.16332968
349,3.76000000,54.76891566,-15.79450538,59.42257246,-2.87448196,443.30814591,281.13918993,234.97991397,209.89020361,278.24164907,0.66563709,0.16977922,0.09913171,0.07064751,0.16458369
350,3.77000000,54.84114026,-15.80276273,59.55433792,-2.90402225,443.44434639,281.33471550,235.12775496,210.05570392,279.19154125,0.66448356,0.16968242,0.09905549,0.07062693,0.16583402
351,3.78000000,54.91321828,-15.81097841,59.68604120,-2.93361437,443.57998926,281.52951315,235.27505397,210.22057136,280.13666290,0.66333400,0.16958530,0.09897923,0.07060607,0.16708070
352,3.79000000,54.98515032,-15.81915277,59.81768271,-2.96325796,443.71507896,281.72358819,235.42181493,210.38481063,281.07707741,0.66218841,0.16948788,0.09890292,0.07058496,0.16832371
353,3.80000000,55.05693699,-15.82728614,59.94926288,-2.99295267,443.84961981,281.91694585,235.56804169,210.54842642,282.01284682,0.66104676,0.16939016,0.09882657,0.07056358,0.16956308
354,3.81000000,55.12857887,-15.83537886,60.08078209,-3.02269818,443.98361611,282.10959130,235.71373805,210.71142329,282.94403184,0.65990904,0.16929214,0.09875019,0.07054195,0.17079882
355,3.82000000,55.20007654,-15.84343126,60.21224075,-3.05249415,444.11707207,282.30152963,235.85890776,210.87380579,283.87069192,0.65877523,0.16919384,0.09867377,0.07052008,0.17203093
356,3.83000000,55.27143058,-15.85144368,60.34363926,-3.08234025,444.24999185,282.49276585,236.00355450,211.03557837,284.79288526,0.65764532,0.16909526,0.09859731,0.07049795,0.17325942
357,3.84000000,55.34264157,-15.85941643,60.47497800,-3.11223617,444.38237954,282.68330491,236.14768192,211.19674542,285.71066888,0.65651928,0.16899641,0.09852083,0.07047558,0.17448431
358,3.85000000,55.41371007,-15.86734983,60.60625735,-3.14218157,444.51423918,282.87315169,236.29129361,211.35731129,286.62409860,0.65539711,0.16889729,0.09844432,0.07045297,0.17570560
359,3.86000000,55.48463663,-15.87524420,60.73747768,-3.17217616,444.64557475,283.06231099,236.43439310,211.51728024,287.53322914,0.65427879,0.16879791,0.09836778,0.07043013,0.17692330
360,3.87000000,55.55542183,-15.88309985,60.86863937,-3.20221962,444.77639017,283.25078756,236.57698390,211.67665650,288.43811407,0.65316429,0.16869827,0.09829122,0.07040705,0.17813744
361,3.88000000,55.62606620,-15.89091707,60.99974279,-3.23231164,444.90668932,283.43858608,236.71906943,211.83544423,289.33880594,0.65205361,0.16859839,0.09821464,0.07038375,0.17934801
362,3.89000000,55.69657030,-15.89869618,61.13078828,-3.26245193,445.03647600,283.62571115,236.86065310,211.99364752,290.23535622,0.65094672,0.16849826,0.09813804,0.07036022,0.18055502
363,3.90000000,55.76693466,-15.90643746,61.26177621,-3.29264020,445.16575398,283.81216735,237.00173826,212.15127042,291.12781537,0.64984361,0.16839789,0.09806143,0.07033646,0.18175850
364,3.91000000,55.83715983,-15.91414121,61.39270693,-3.32287614,445.29452697,283.99795914,237.14232822,212.30831692,292.01623286,0.64874427,0.16829729,0.09798480,0.07031249,0.18295844
365,3.92000000,55.90724633,-15.92180773,61.52358077,-3.35315948,445.42279862,284.18309098,237.28242624,212.46479097,292.90065721,0.64764867,0.16819646,0.09790816,0.07028830,0.18415486
366,3.93000000,55.97719469,-15.92943729,61.65439809,-3.38348994,445.55057256,284.36756724,237.42203554,212.62069646,293.78113599,0.64655681,0.16809541,0.09783151,0.07026390,0.18534778
367,3.94000000,56.04700544,-15.93703018,61.78515921,-3.41386722,445.67785233,284.55139223,237.56115931,212.77603721,294.65771587,0.64546866,0.16799414,0.09775485,0.07023930,0.18653720
368,3.95000000,56.11667909,-15.94458668,61.91586446,-3.44429106,445.80464147,284.73457022,237.69980067,212.93081702,295.53044263,0.64438420,0.16789266,0.09767818,0.07021448,0.18772314
369,3.96000000,56.18621615,-15.95210705,62.04651417,-3.47476118,445.93094342,284.91710541,237.83796273,213.08503963,296.39936116,0.64330342,0.16779098,0.09760152,0.07018946,0.18890560
370,3.97000000,56.25561714,-15.95959158,62.17710867,-3.50527732,446.05676163,285.09900197,237.97564854,213.23870873,297.26451555,0.64222631,0.16768909,0.09752485,0.07016424,0.19008460
371,3.98000000,56.32488256,-15.96704053,62.30764827,-3.53583922,446.18209946,285.28026399,238.11286114,213.39182796,298.12594904,0.64115285,0.16758700,0.09744817,0.07013883,0.19126015
372,3.99000000,56.39401291,-15.97445415,62.43813328,-3.56644660,446.30696024,285.46089552,238.24960349,213.54440091,298.98370407,0.64008302,0.16748472,0.09737151,0.07011322,0.19243226
373,4.00000000,56.46300869,-15.98183273,62.56856402,-3.59709921,446.43134729,285.64090057,238.38587854,213.69643116,299.83782232,0.63901680,0.16738225,0.09729484,0.07008741,0.19360095
374,4.01000000,56.53187039,-15.98917650,62.69894078,-3.62779681,446.55526383,285.82028310,238.52168922,213.84792219,300.68834469,0.63795418,0.16727960,0.09721818,0.07006142,0.19476622
375,4.02000000,56.60059850,-15.99648573,62.82926387,-3.65853913,446.67871309,285.99904699,238.65703838,213.99887749,301.53531135,0.63689514,0.16717677,0.09714152,0.07003525,0.19592809
376,4.03000000,56.66919350,-16.00376066,62.95953359,-3.68932593,446.80169822,286.17719611,238.79192886,214.14930047,302.37876173,0.63583967,0.16707376,0.09706488,0.07000888,0.19708657
377,4.04000000,56.73765588,-16.01100155,63.08975023,-3.72015697,446.92422237,286.35473427,238.92636349,214.29919451,303.21873459,0.63478775,0.16697058,0.09698824,0.06998234,0.19824167
378,4.05000000,56.80598611,-16.01820865,63.21991408,-3.75103199,447.04628861,286.53166524,239.06034501,214.44856296,304.05526797,0.63373936,0.16686723,0.09691161,0.06995562,0.19939341
379,4.06000000,56.87418467,-16.02538218,63.35002543,-3.78195078,447.16790001,286.70799272,239.19387618,214.59740912,304.88839924,0.63269448,0.16676373,0.09683500,0.06992873,0.20054179
380,4.07000000,56.94225202,-16.03252240,63.48008456,-3.81291308,447.28905958,286.88372041,239.32695970,214.74573626,305.71816514,0.63165311,0.16666006,0.09675840,0.06990166,0.20168683
381,4.08000000,57.01018864,-16.03962953,63.61009175,-3.84391866,447.40977030,287.05885192,239.45959825,214.89354759,306.54460174,0.63061522,0.16655623,0.09668182,0.06987441,0.20282855
382,4.09000000,57.07799498,-16.04670382,63.74004728,-3.87496730,447.53003511,287.23339086,239.59179447,215.04084630,307.36774452,0.62958080,0.16645226,0.09660525,0.06984701,0.20396694
383,4.10000000,57.14567151,-16.05374550,63.86995141,-3.90605877,447.64985691,287.40734076,239.72355097,215.18763554,308.18762831,0.62854983,0.16634813,0.09652870,0.06981943,0.20510203
384,4.11000000,57.21321867,-16.06075478,63.99980442,-3.93719285,447.76923859,287.58070515,239.85487033,215.33391842,309.00428738,0.62752230,0.16624387,0.09645217,0.06979169,0.20623383
385,4.12000000,57.28063693,-16.06773191,64.12960658,-3.96836930,447.88818298,287.75348748,239.98575512,215.47969803,309.81775540,0.62649819,0.16613946,0.09637567,0.06976379,0.20736235
386,4.13000000,57.34792673,-16.07467709,64.25935814,-3.99958792,448.00669289,287.92569119,240.11620786,215.62497739,310.62806548,0.62547748,0.16603491,0.09629918,0.06973573,0.20848761
387,4.14000000,57.41508852,-16.08159056,64.38905938,-4.03084848,448.12477109,288.09731967,240.24623104,215.76975953,311.43525017,0.62446016,0.16593024,0.09622272,0.06970752,0.20960961
388,4.15000000,57.48212274,-16.08847253,64.51871053,-4.06215077,448.24242033,288.26837626,240.37582713,215.91404741,312.23934148,0.62344621,0.16582543,0.09614628,0.06967915,0.21072836
389,4.16000000,57.54902982,-16.09532322,64.64831187,-4.09349458,448.35964330,288.43886430,240.50499858,216.05784397,313.04037090,0.62243562,0.16572049,0.09606987,0.06965062,0.21184389
390,4.17000000,57.61581021,-16.10214284,64.77786363,-4.12487970,448.47644270,288.60878704,240.63374780,216.20115212,313.83836940,0.62142837,0.16561544,0.09599349,0.06962195,0.21295620
391,4.18000000,57.68246434,-16.10893160,64.90736608,-4.15630593,448.59282117,288.77814775,240.76207718,216.34397474,314.63336741,0.62042444,0.16551026,0.09591713,0.06959313,0.21406530
392,4.19000000,57.74899264,-16.11568970,65.03681945,-4.18777305,448.70878133,288.94694962,240.88998908,216.48631467,315.42539492,0.61942382,0.16540496,0.09584081,0.06956416,0.21517121
393,4.20000000,57.81539553,-16.12241737,65.16622399,-4.21928087,448.82432577,289.11519583,241.01748585,216.62817473,316.21448141,0.61842650,0.16529956,0.09576451,0.06953505,0.21627394
394,4.21000000,57.88167344,-16.12911479,65.29557993,-4.25082919,448.93945705,289.28288952,241.14456979,216.76955769,317.00065587,0.61743246,0.16519404,0.09568824,0.06950579,0.21737350
395,4.22000000,57.94782679,-16.13578218,65.42488752,-4.28241780,449.05417770,289.45003380,241.27124320,216.91046631,317.78394686,0.61644168,0.16508841,0.09561201,0.06947640,0.21846991
396,4.23000000,58.01385600,-16.14241973,65.55414699,-4.31404651,449.16849023,289.61663174,241.39750833,217.05090331,318.56438246,0.61545415,0.16498268,0.09553581,0.06944687,0.21956318
397,4.24000000,58.07976148,-16.14902764,65.68335857,-4.34571514,449.28239711,289.78268637,241.52336743,217.19087139,319.34199034,0.61446984,0.16487684,0.09545965,0.06941720,0.22065331
398,4.25000000,58.14554364,-16.15560611,65.81252249,-4.37742348,449.39590079,289.94820072,241.64882272,217.33037321,320.11679769,0.61348876,0.16477091,0.09538352,0.06938739,0.22174033
399,4.26000000,58.21120290,-16.16215532,65.94163898,-4.40917134,449.50900370,290.11317775,241.77387638,217.46941142,320.88883133,0.61251088,0.16466488,0.09530743,0.06935746,0.22282424
400,4.27000000,58.27673967,-16.16867548,66.07070827,-4.44095855,449.62170824,290.27762042,241.89853060,217.60798861,321.65811761,0.61153619,0.16455876,0.09523137,0.06932739,0.22390505
401,4.28000000,58.34215433,-16.17516677,66.19973057,-4.47278491,449.73401678,290.44153163,242.02278752,217.74610738,322.42468253,0.61056466,0.16445255,0.09515535,0.06929719,0.22498279
402,4.29000000,58.40744731,-16.18162937,66.32870611,-4.50465024,449.84593166,290.60491429,242.14664926,217.88377028,323.18855165,0.60959630,0.16434625,0.09507938,0.06926687,0.22605746
403,4.30000000,58.47261899,-16.18806348,66.45763511,-4.53655436,449.95745520,290.76777124,242.27011794,218.02097983,323.94975015,0.60863107,0.16423986,0.09500344,0.06923642,0.22712907
404,4.31000000,58.53766977,-16.19446928,66.58651778,-4.56849709,450.06858971,290.93010532,242.39319564,218.15773856,324.70830285,0.60766898,0.16413339,0.09492754,0.06920585,0.22819763
405,4.32000000,58.60260005,-16.20084694,66.71535433,-4.60047825,450.17933746,291.09191932,242.51588443,218.29404893,325.46423417,0.60670999,0.16402684,0.09485168,0.06917516,0.22926317
406,4.33000000,58.66741022,-16.20719666,66.84414498,-4.63249767,450.28970070,291.25321603,242.63818634,218.42991341,326.21756818,0.60575411,0.16392021,0.09477587,0.06914434,0.23032568
407,4.34000000,58.73210067,-16.21351860,66.97288993,-4.66455516,450.39968166,291.41399817,242.76010340,218.56533441,326.96832858,0.60480130,0.16381351,0.09470010,0.06911341,0.23138519
408,4.35000000,58.79667177,-16.21981294,67.10158940,-4.69665057,450.50928253,291.57426849,242.88163763,218.70031435,327.71653875,0.60385156,0.16370674,0.09462437,0.06908236,0.23244170
409,4.36000000,58.86112393,-16.22607987,67.23024359,-4.72878370,450.61850551,291.73402966,243.00279099,218.83485561,328.46222168,0.60290488,0.16359989,0.09454869,0.06905120,0.23349523
410,4.37000000,58.92545751,-16.23231954,67.35885269,-4.76095441,450.72735275,291.89328435,243.12356546,218.96896054,329.20540006,0.60196124,0.16349297,0.09447305,0.06901992,0.23454579
411,4.38000000,58.98967289,-16.23853214,67.48741692,-4.79316252,450.83582640,292.05203520,243.24396298,219.10263149,329.94609623,0.60102062,0.16338599,0.09439746,0.06898853,0.23559339
412,4.39000000,59.05377046,-16.24471783,67.61593647,-4.82540786,450.94392856,292.21028483,243.36398548,219.23587076,330.68433222,0.60008301,0.16327895,0.09432192,0.06895703,0.23663804
413,4.40000000,59.11775059,-16.25087678,67.74441154,-4.85769027,451.05166133,292.36803583,243.48363487,219.36868065,331.42012974,0.59914840,0.16317184,0.09424642,0.06892542,0.23767976
414,4.41000000,59.18161364,-16.25700916,67.87284232,-4.89000959,451.15902679,292.52529076,243.60291304,219.50106342,332.15351018,0.59821677,0.16306468,0.09417097,0.06889370,0.23871855
415,4.42000000,59.24536000,-16.26311513,68.00122901,-4.92236565,451.26602699,292.68205216,243.72182187,219.63302132,332.88449463,0.59728811,0.16295745,0.09409557,0.06886188,0.23975444
416,4.43000000,59.30899002,-16.26919485,68.12957180,-4.95475830,451.37266397,292.83832256,243.84036321,219.76455659,333.61310388,0.59636240,0.16285017,0.09402022,0.06882995,0.24078742
417,4.44000000,59.37250408,-16.27524849,68.25787087,-4.98718738,451.47893974,292.99410444,243.95853890,219.89567141,334.33935845,0.59543964,0.16274284,0.09394492,0.06879792,0.24181752
418,4.45000000,59.43590253,-16.28127620,68.38612643,-5.01965273,451.58485630,293.14940027,244.07635077,220.02636798,335.06327853,0.59451979,0.16263546,0.09386968,0.06876578,0.24284475
419,4.46000000,59.49918573,-16.28727815,68.51433864,-5.05215419,451.69041562,293.30421251,244.19380062,220.15664846,335.78488407,0.59360287,0.16252803,0.09379448,0.06873355,0.24386911
420,4.47000000,59.56235405,-16.29325449,68.64250771,-5.08469162,451.79561966,293.45854358,244.31089023,220.28651499,336.50419471,0.59268883,0.16242055,0.09371933,0.06870122,0.24489062
421,4.48000000,59.62540785,-16.29920537,68.77063380,-5.11726485,451.90047035,293.61239589,244.42762138,220.41596969,337.22122984,0.59177769,0.16231302,0.09364424,0.06866879,0.24590929
422,4.49000000,59.68834747,-16.30513096,68.89871710,-5.14987375,452.00496963,293.76577180,244.54399583,220.54501468,337.93600858,0.59086941,0.16220546,0.09356920,0.06863626,0.24692513
423,4.50000000,59.75117327,-16.31103140,69.02675780,-5.18251815,452.10911938,293.91867369,244.66001533,220.67365203,338.64854979,0.58996400,0.16209785,0.09349421,0.06860364,0.24793816
424,4.51000000,59.81388560,-16.31690684,69.15475606,-5.21519792,452.21292149,294.07110390,244.77568158,220.80188381,339.35887207,0.58906142,0.16199020,0.09341927,0.06857092,0.24894838
425,4.52000000,59.87648480,-16.32275744,69.28271207,-5.24791290,452.31637783,294.22306474,244.89099631,220.92971207,340.06699376,0.58816168,0.16188251,0.09334439,0.06853812,0.24995581
426,4.53000000,59.93897124,-16.32858334,69.41062600,-5.28066294,452.41949025,294.37455850,245.00596121,221.05713883,340.77293296,0.58726476,0.16177479,0.09326957,0.06850522,0.25096046
427,4.54000000,60.00134524,-16.33438469,69.53849803,-5.31344791,452.52226058,294.52558748,245.12057796,221.18416611,341.47670755,0.58637063,0.16166703,0.09319480,0.06847223,0.25196234
428,4.55000000,60.06360715,-16.34016163,69.66632832,-5.34626767,452.62469063,294.67615391,245.23484822,221.31079590,342.17833515,0.58547930,0.16155924,0.09312009,0.06843915,0.25296146
429,4.56000000,60.12575732,-16.34591432,69.79411704,-5.37912206,452.72678220,294.82626005,245.34877366,221.43703018,342.87783314,0.58459075,0.16145142,0.09304543,0.06840599,0.25395783
430,4.57000000,60.18779608,-16.35164289,69.92186437,-5.41201095,452.82853708,294.97590811,245.46235589,221.56287090,343.57521868,0.58370496,0.16134357,0.09297083,0.06837274,0.25495147
431,4.58000000,60.24972377,-16.35734748,70.04957046,-5.44493419,452.92995703,295.12510029,245.57559655,221.68832000,344.27050871,0.58282193,0.16123569,0.09289629,0.06833940,0.25594238
432,4.59000000,60.31154072,-16.36302824,70.17723550,-5.47789166,453.03104380,295.27383876,245.68849725,221.81337940,344.96371995,0.58194163,0.16112779,0.09282180,0.06830598,0.25693058
433,4.60000000,60.37324728,-16.36868531,70.30485963,-5.51088322,453.13179912,295.42212570,245.80105958,221.93805102,345.65486888,0.58106406,0.16101986,0.09274738,0.06827248,0.25791608
434,4.61000000,60.43484376,-16.37431882,70.43244303,-5.54390872,453.23222471,295.56996324,245.91328512,222.06233674,346.34397181,0.58018920,0.16091191,0.09267301,0.06823890,0.25889889
435,4.62000000,60.49633050,-16.37992891,70.55998586,-5.57696803,453.33232228,295.71735350,246.02517545,222.18623844,347.03104480,0.57931704,0.16080394,0.09259870,0.06820524,0.25987903
436,4.63000000,60.55770782,-16.38551571,70.68748827,-5.61006102,453.43209351,295.86429861,246.13673211,222.30975798,347.71610372,0.57844757,0.16069595,0.09252445,0.06817149,0.26085649
