,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),Lambda kF (MeV),Sigma_0 kF (MeV),Neutron frac,Proton frac,electron frac,Lambda frac,Sigma_0 frac
536,5.63000000,65.92667620,-18.32813891,82.11445350,-10.02213986,461.18428383,283.47839642,283.47839642,405.19622244,204.70512242,0.50052218,0.11624110,0.11624110,0.33946577,0.04377095
537,5.64000000,65.98016146,-18.32983797,82.23307932,-10.06263034,461.22474643,283.55651892,283.55651892,405.58649603,205.58443113,0.49976624,0.11613096,0.11613096,0.33984398,0.04425882
538,5.65000000,66.03357686,-18.33151573,82.35167155,-10.10314882,461.26496897,283.63434517,283.63434517,405.97581496,206.45871517,0.49901223,0.11602090,0.11602090,0.34022033,0.04474654
539,5.66000000,66.08692256,-18.33317232,82.47023038,-10.14369513,461.30495303,283.71187685,283.71187685,406.36418710,207.32804849,0.49826014,0.11591092,0.11591092,0.34059484,0.04523410
540,5.67000000,66.14019875,-18.33480790,82.58875600,-10.18426913,461.34470014,283.78911562,283.78911562,406.75162020,208.19250328,0.49750995,0.11580102,0.11580102,0.34096754,0.04572150
541,5.68000000,66.19340559,-18.33642263,82.70724859,-10.22487064,461.38421182,283.86606309,283.86606309,407.13812188,209.05215004,0.49676166,0.11569120,0.11569120,0.34133843,0.04620871
542,5.69000000,66.24654325,-18.33801663,82.82570835,-10.26549951,461.42348958,283.94272089,283.94272089,407.52369966,209.90705761,0.49601528,0.11558146,0.11558146,0.34170754,0.04669572
543,5.70000000,66.29961189,-18.33959007,82.94413545,-10.30615561,461.46253489,284.01909058,284.01909058,407.90836093,210.75729323,0.49527078,0.11547181,0.11547181,0.34207488,0.04718253
544,5.71000000,66.35261168,-18.34114308,83.06253008,-10.34683876,461.50134920,284.09517376,284.09517376,408.29211299,211.60292262,0.49452817,0.11536224,0.11536224,0.34244047,0.04766912
545,5.72000000,66.40554280,-18.34267580,83.18089241,-10.38754883,461.53993396,284.17097195,284.17097195,408.67496301,212.44400998,0.49378744,0.11525276,0.11525276,0.34280432,0.04815547
546,5.73000000,66.45840539,-18.34418838,83.29922262,-10.42828567,461.57829058,284.24648668,284.24648668,409.05691806,213.28061809,0.49304859,0.11514336,0.11514336,0.34316645,0.04864159
547,5.74000000,66.51119964,-18.34568094,83.41752088,-10.46904913,461.61642047,284.32171946,284.32171946,409.43798512,214.11280830,0.49231161,0.11503406,0.11503406,0.34352688,0.04912746
548,5.75000000,66.56392569,-18.34715364,83.53578736,-10.50983908,461.65432500,284.39667178,284.39667178,409.81817106,214.94064063,0.49157649,0.11492484,0.11492484,0.34388561,0.04961306
549,5.76000000,66.61658372,-18.34860659,83.65402224,-10.55065537,461.69200554,284.47134511,284.47134511,410.19748264,215.76417375,0.49084323,0.11481571,0.11481571,0.34424268,0.05009839
550,5.77000000,66.66917389,-18.35003993,83.77222567,-10.59149786,461.72946343,284.54574090,284.54574090,410.57592654,216.58346508,0.49011182,0.11470667,0.11470667,0.34459808,0.05058343
551,5.78000000,66.72169636,-18.35145380,83.89039782,-10.63236642,461.76670001,284.61986057,284.61986057,410.95350934,217.39857080,0.48938225,0.11459772,0.11459772,0.34495184,0.05106819
552,5.79000000,66.77415128,-18.35284832,84.00853886,-10.67326091,461.80371659,284.69370555,284.69370555,411.33023753,218.20954585,0.48865453,0.11448887,0.11448887,0.34530397,0.05155264
553,5.80000000,66.82653882,-18.35422361,84.12664894,-10.71418119,461.84051446,284.76727723,284.76727723,411.70611749,219.01644405,0.48792864,0.11438010,0.11438010,0.34565448,0.05203678
554,5.81000000,66.87885914,-18.35557981,84.24472823,-10.75512715,461.87709490,284.84057700,284.84057700,412.08115555,219.81931806,0.48720458,0.11427143,0.11427143,0.34600339,0.05252060
555,5.82000000,66.93111239,-18.35691704,84.36277687,-10.79609863,461.91345917,284.91360622,284.91360622,412.45535791,220.61821946,0.48648235,0.11416285,0.11416285,0.34635071,0.05300409
556,5.83000000,66.98329874,-18.35823542,84.48079502,-10.83709553,461.94960853,284.98636624,284.98636624,412.82873071,221.41319873,0.48576193,0.11405437,0.11405437,0.34669646,0.05348724
557,5.84000000,67.03541834,-18.35953507,84.59878285,-10.87811771,461.98554420,285.05885840,285.05885840,413.20128001,222.20430533,0.48504333,0.11394598,0.11394598,0.34704065,0.05397005
558,5.85000000,67.08747135,-18.36081612,84.71674048,-10.91916504,462.02126741,285.13108400,285.13108400,413.57301177,222.99158773,0.48432653,0.11383768,0.11383768,0.34738329,0.05445250
559,5.86000000,67.13945791,-18.36207867,84.83466808,-10.96023740,462.05677935,285.20304436,285.20304436,413.94393189,223.77509339,0.48361153,0.11372949,0.11372949,0.34772440,0.05493458
560,5.87000000,67.19137820,-18.36332285,84.95256580,-11.00133466,462.09208122,285.27474076,285.27474076,414.31404617,224.55486883,0.48289832,0.11362138,0.11362138,0.34806399,0.05541630
561,5.88000000,67.24323235,-18.36454878,85.07043377,-11.04245672,462.12717419,285.34617448,285.34617448,414.68336034,225.33095964,0.48218691,0.11351338,0.11351338,0.34840207,0.05589764
562,5.89000000,67.29502053,-18.36575656,85.18827214,-11.08360344,462.16205943,285.41734678,285.41734678,415.05188008,226.10341052,0.48147728,0.11340547,0.11340547,0.34873865,0.05637860
563,5.90000000,67.34674289,-18.36694631,85.30608106,-11.12477471,462.19673807,285.48825889,285.48825889,415.41961096,226.87226527,0.48076942,0.11329767,0.11329767,0.34907375,0.05685916
564,5.91000000,67.39839957,-18.36811815,85.42386065,-11.16597041,462.23121127,285.55891206,285.55891206,415.78655850,227.63756686,0.48006334,0.11318996,0.11318996,0.34940738,0.05733932
565,5.92000000,67.44999074,-18.36927218,85.54161107,-11.20719043,462.26548013,285.62930750,285.62930750,416.15272814,228.39935743,0.47935902,0.11308235,0.11308235,0.34973955,0.05781908
566,5.93000000,67.50151653,-18.37040851,85.65933245,-11.24843465,462.29954576,285.69944642,285.69944642,416.51812525,229.15767829,0.47865646,0.11297484,0.11297484,0.35007028,0.05829842
567,5.94000000,67.55297711,-18.37152725,85.77702493,-11.28970296,462.33340927,285.76933001,285.76933001,416.88275513,229.91256999,0.47795566,0.11286743,0.11286743,0.35039957,0.05877734
568,5.95000000,67.60437262,-18.37262851,85.89468863,-11.33099525,462.36707174,285.83895945,285.83895945,417.24662302,230.66407229,0.47725661,0.11276012,0.11276012,0.35072744,0.05925583
569,5.96000000,67.65570321,-18.37371239,86.01232369,-11.37231140,462.40053424,285.90833590,285.90833590,417.60973410,231.41222422,0.47655929,0.11265291,0.11265291,0.35105390,0.05973390
570,5.97000000,67.70696903,-18.37477900,86.12993025,-11.41365131,462.43379783,285.97746052,285.97746052,417.97209347,232.15706407,0.47586372,0.11254580,0.11254580,0.35137896,0.06021152
571,5.98000000,67.75817023,-18.37582844,86.24750843,-11.45501487,462.46686356,286.04633446,286.04633446,418.33370618,232.89862945,0.47516987,0.11243880,0.11243880,0.35170263,0.06068870
572,5.99000000,67.80930694,-18.37686081,86.36505837,-11.49640196,462.49973247,286.11495884,286.11495884,418.69457719,233.63695724,0.47447776,0.11233190,0.11233190,0.35202492,0.06116543
573,6.00000000,67.86037933,-18.37787622,86.48258018,-11.53781250,462.53240558,286.18333478,286.18333478,419.05471145,234.37208368,0.47378736,0.11222510,0.11222510,0.35234584,0.06164170
574,6.01000000,67.91138753,-18.37887477,86.60007399,-11.57924636,462.56488391,286.25146340,286.25146340,419.41411380,235.10404434,0.47309867,0.11211840,0.11211840,0.35266542,0.06211751
575,6.02000000,67.96233169,-18.37985654,86.71753994,-11.62070345,462.59716847,286.31934579,286.31934579,419.77278905,235.83287415,0.47241170,0.11201181,0.11201181,0.35298364,0.06259286
576,6.03000000,68.01321196,-18.38082166,86.83497814,-11.66218367,462.62926025,286.38698303,286.38698303,420.13074194,236.55860742,0.47172642,0.11190532,0.11190532,0.35330053,0.06306773
577,6.04000000,68.06402847,-18.38177020,86.95238871,-11.70368691,462.66116023,286.45437620,286.45437620,420.48797716,237.28127786,0.47104284,0.11179894,0.11179894,0.35361610,0.06354212
578,6.05000000,68.11478138,-18.38270227,87.06977178,-11.74521307,462.69286938,286.52152636,286.52152636,420.84449934,238.00091857,0.47036096,0.11169266,0.11169266,0.35393036,0.06401603
579,6.06000000,68.16547082,-18.38361795,87.18712746,-11.78676205,462.72438868,286.58843458,286.58843458,421.20031305,238.71756207,0.46968076,0.11158648,0.11158648,0.35424331,0.06448946
580,6.07000000,68.21609693,-18.38451736,87.30445587,-11.82833376,462.75571907,286.65510188,286.65510188,421.55542283,239.43124034,0.46900224,0.11148041,0.11148041,0.35455497,0.06496239
581,6.08000000,68.26665987,-18.38540057,87.42175713,-11.86992809,462.78686149,286.72152931,286.72152931,421.90983314,240.14198479,0.46832539,0.11137445,0.11137445,0.35486534,0.06543482
582,6.09000000,68.31715976,-18.38626769,87.53903136,-11.91154495,462.81781689,286.78771789,286.78771789,422.26354840,240.84982629,0.46765021,0.11126859,0.11126859,0.35517444,0.06590676
583,6.10000000,68.36759676,-18.38711880,87.65627867,-11.95318425,462.84858619,286.85366864,286.85366864,422.61657298,241.55479519,0.46697670,0.11116283,0.11116283,0.35548228,0.06637819
584,6.11000000,68.41797099,-18.38795399,87.77349917,-11.99484588,462.87917030,286.91938255,286.91938255,422.96891119,242.25692133,0.46630484,0.11105719,0.11105719,0.35578887,0.06684910
585,6.12000000,68.46828261,-18.38877336,87.89069298,-12.03652976,462.90957013,286.98486062,286.98486062,423.32056730,242.95623404,0.46563464,0.11095165,0.11095165,0.35609421,0.06731951
586,6.13000000,68.51853174,-18.38957698,88.00786021,-12.07823580,462.93978658,287.05010384,287.05010384,423.67154554,243.65276216,0.46496608,0.11084622,0.11084622,0.35639831,0.06778940
587,6.14000000,68.56871853,-18.39036496,88.12500097,-12.11996389,462.96982053,287.11511319,287.11511319,424.02185007,244.34653406,0.46429916,0.11074089,0.11074089,0.35670119,0.06825876
588,6.15000000,68.61884311,-18.39113738,88.24211536,-12.16171395,462.99967288,287.17988963,287.17988963,424.37148501,245.03757765,0.46363387,0.11063567,0.11063567,0.35700285,0.06872760
589,6.16000000,68.66890563,-18.39189432,88.35920351,-12.20348590,463.02934448,287.24443412,287.24443412,424.72045446,245.72592035,0.46297022,0.11053056,0.11053056,0.35730331,0.06919591
590,6.17000000,68.71890621,-18.39263587,88.47626550,-12.24527963,463.05883620,287.30874761,287.30874761,425.06876244,246.41158918,0.46230819,0.11042556,0.11042556,0.35760257,0.06966369
591,6.18000000,68.76884500,-18.39336211,88.59330146,-12.28709506,463.08814891,287.37283105,287.37283105,425.41641294,247.09461068,0.46164778,0.11032066,0.11032066,0.35790064,0.07013092
592,6.19000000,68.81872212,-18.39407313,88.71031148,-12.32893211,463.11728344,287.43668536,287.43668536,425.76340990,247.77501099,0.46098898,0.11021588,0.11021588,0.35819752,0.07059762
593,6.20000000,68.86853772,-18.39476901,88.82729567,-12.37079068,463.14624063,287.50031147,287.50031147,426.10975724,248.45281582,0.46033178,0.11011120,0.11011120,0.35849324,0.07106378
594,6.21000000,68.91829194,-18.39544984,88.94425413,-12.41267069,463.17502132,287.56371029,287.56371029,426.45545880,249.12805048,0.45967619,0.11000663,0.11000663,0.35878779,0.07152939
595,6.22000000,68.96798489,-18.39611569,89.06118697,-12.45457205,463.20362633,287.62688274,287.62688274,426.80051841,249.80073988,0.45902220,0.10990217,0.10990217,0.35908119,0.07199445
596,6.23000000,69.01761672,-18.39676665,89.17809429,-12.49649469,463.23205648,287.68982972,287.68982972,427.14493985,250.47090854,0.45836980,0.10979782,0.10979782,0.35937344,0.07245895
597,6.24000000,69.06718757,-18.39740279,89.29497618,-12.53843851,463.26031257,287.75255211,287.75255211,427.48872685,251.13858058,0.45771898,0.10969357,0.10969357,0.35966455,0.07292290
598,6.25000000,69.11669755,-18.39802420,89.41183276,-12.58040344,463.28839541,287.81505081,287.81505081,427.83188310,251.80377977,0.45706974,0.10958944,0.10958944,0.35995453,0.07338629
599,6.26000000,69.16614681,-18.39863096,89.52866411,-12.62238938,463.31630579,287.87732669,287.87732669,428.17441227,252.46652951,0.45642208,0.10948542,0.10948542,0.36024339,0.07384912
600,6.27000000,69.21553548,-18.39922314,89.64547033,-12.66439626,463.34404449,287.93938062,287.93938062,428.51631798,253.12685283,0.45577598,0.10938150,0.10938150,0.36053113,0.07431138
601,6.28000000,69.26486368,-18.39980081,89.76225153,-12.70642400,463.37161230,288.00121346,288.00121346,428.85760380,253.78477241,0.45513145,0.10927770,0.10927770,0.36081777,0.07477308
602,6.29000000,69.31413156,-18.40036407,89.87900780,-12.74847252,463.39901000,288.06282607,288.06282607,429.19827329,254.44031061,0.45448848,0.10917400,0.10917400,0.36110331,0.07523420
603,6.30000000,69.36333923,-18.40091298,89.99573923,-12.79054173,463.42623833,288.12421929,288.12421929,429.53832994,255.09348942,0.45384706,0.10907042,0.10907042,0.36138776,0.07569476
604,6.31000000,69.41248683,-18.40144761,90.11244592,-12.83263156,463.45329807,288.18539397,288.18539397,429.87777723,255.74433053,0.45320719,0.10896694,0.10896694,0.36167113,0.07615473
605,6.32000000,69.46157449,-18.40196805,90.22912797,-12.87474193,463.48018997,288.24635095,288.24635095,430.21661859,256.39285529,0.45256886,0.10886358,0.10886358,0.36195343,0.07661413
606,6.33000000,69.51060233,-18.40247437,90.34578546,-12.91687277,463.50691477,288.30709104,288.30709104,430.55485743,257.03908474,0.45193207,0.10876032,0.10876032,0.36223465,0.07707295
607,6.34000000,69.55957049,-18.40296664,90.46241849,-12.95902399,463.53347322,288.36761508,288.36761508,430.89249711,257.68303961,0.45129681,0.10865718,0.10865718,0.36251481,0.07753119
608,6.35000000,69.60847909,-18.40344493,90.57902715,-13.00119551,463.55986604,288.42792386,288.42792386,431.22954096,258.32474032,0.45066308,0.10855414,0.10855414,0.36279393,0.07798885
609,6.36000000,69.65732826,-18.40390932,90.69561153,-13.04338727,463.58609396,288.48801821,288.48801821,431.56599228,258.96420702,0.45003087,0.10845122,0.10845122,0.36307199,0.07844591
610,6.37000000,69.70611813,-18.40435987,90.81217172,-13.08559919,463.61215771,288.54789892,288.54789892,431.90185433,259.60145954,0.44940018,0.10834841,0.10834841,0.36334902,0.07890239
611,6.38000000,69.75484882,-18.40479666,90.92870782,-13.12783119,463.63805799,288.60756679,288.60756679,432.23713036,260.23651743,0.44877099,0.10824571,0.10824571,0.36362502,0.07935828
612,6.39000000,69.80352045,-18.40521977,91.04521990,-13.17008320,463.66379552,288.66702260,288.66702260,432.57182354,260.86939997,0.44814331,0.10814312,0.10814312,0.36389999,0.07981358
613,6.40000000,69.85213317,-18.40562925,91.16170806,-13.21235515,463.68937100,288.72626713,288.72626713,432.90593707,261.50012615,0.44751714,0.10804064,0.10804064,0.36417395,0.08026828
614,6.41000000,69.90068708,-18.40602518,91.27817239,-13.25464696,463.71478513,288.78530117,288.78530117,433.23947407,262.12871472,0.44689245,0.10793827,0.10793827,0.36444689,0.08072239
615,6.42000000,69.94918231,-18.40640762,91.39461297,-13.29695856,463.74003860,288.84412549,288.84412549,433.57243765,262.75518414,0.44626926,0.10783601,0.10783601,0.36471883,0.08117589
616,6.43000000,69.99761900,-18.40677665,91.51102989,-13.33928988,463.76513208,288.90274083,288.90274083,433.90483088,263.37955263,0.44564756,0.10773386,0.10773386,0.36498978,0.08162880
617,6.44000000,70.04599725,-18.40713233,91.62742323,-13.38164085,463.79006627,288.96114798,288.96114798,434.23665682,264.00183813,0.44502733,0.10763183,0.10763183,0.36525974,0.08208111
618,6.45000000,70.09431721,-18.40747473,91.74379308,-13.42401140,463.81484184,289.01934767,289.01934767,434.56791848,264.62205835,0.44440858,0.10752990,0.10752990,0.36552871,0.08253281
619,6.46000000,70.14257898,-18.40780392,91.86013952,-13.46640146,463.83945945,289.07734065,289.07734065,434.89861885,265.24023078,0.44379129,0.10742809,0.10742809,0.36579670,0.08298391
620,6.47000000,70.19078269,-18.40811996,91.97646263,-13.50881095,463.86391977,289.13512767,289.13512767,435.22876088,265.85637262,0.44317548,0.10732639,0.10732639,0.36606373,0.08343440
621,6.48000000,70.23892846,-18.40842292,92.09276250,-13.55123981,463.88822345,289.19270946,289.19270946,435.55834752,266.47050087,0.44256112,0.10722480,0.10722480,0.36632979,0.08388429
622,6.49000000,70.28701642,-18.40871286,92.20903921,-13.59368797,463.91237116,289.25008675,289.25008675,435.88738165,267.08263230,0.44194822,0.10712332,0.10712332,0.36659490,0.08433357
623,6.50000000,70.33504669,-18.40898985,92.32529285,-13.63615537,463.93636353,289.30726026,289.30726026,436.21586617,267.69278343,0.44133676,0.10702195,0.10702195,0.36685905,0.08478223
624,6.51000000,70.38301938,-18.40925395,92.44152348,-13.67864193,463.96020121,289.36423071,289.36423071,436.54380391,268.30097059,0.44072676,0.10692069,0.10692069,0.36712226,0.08523029
625,6.52000000,70.43093462,-18.40950522,92.55773120,-13.72114760,463.98388483,289.42099882,289.42099882,436.87119771,268.90720987,0.44011819,0.10681955,0.10681955,0.36738453,0.08567773
626,6.53000000,70.47879252,-18.40974373,92.67391608,-13.76367229,464.00741504,289.47756530,289.47756530,437.19805035,269.51151714,0.43951105,0.10671852,0.10671852,0.36764587,0.08612456
627,6.54000000,70.52659321,-18.40996954,92.79007820,-13.80621595,464.03079245,289.53393085,289.53393085,437.52436461,270.11390810,0.43890535,0.10661759,0.10661759,0.36790628,0.08657078
628,6.55000000,70.57433681,-18.41018271,92.90621764,-13.84877851,464.05401769,289.59009616,289.59009616,437.85014323,270.71439819,0.43830107,0.10651678,0.10651678,0.36816577,0.08701637
629,6.56000000,70.62202344,-18.41038330,93.02233448,-13.89135991,464.07709138,289.64606193,289.64606193,438.17538893,271.31300269,0.43769821,0.10641608,0.10641608,0.36842435,0.08746136
630,6.57000000,70.66965321,-18.41057138,93.13842879,-13.93396008,464.10001413,289.70182886,289.70182886,438.50010441,271.90973667,0.43709677,0.10631549,0.10631549,0.36868202,0.08790572
631,6.58000000,70.71722623,-18.41074700,93.25450065,-13.97657896,464.12278654,289.75739761,289.75739761,438.82429233,272.50461499,0.43649674,0.10621502,0.10621502,0.36893878,0.08834946
632,6.59000000,70.76474264,-18.41091023,93.37055014,-14.01921648,464.14540923,289.81276887,289.81276887,439.14795535,273.09765234,0.43589811,0.10611465,0.10611465,0.36919465,0.08879259
633,6.60000000,70.81220255,-18.41106113,93.48657734,-14.06187259,464.16788279,289.86794332,289.86794332,439.47109608,273.68886321,0.43530088,0.10601440,0.10601440,0.36944963,0.08923509
634,6.61000000,70.85960606,-18.41119974,93.60258231,-14.10454721,464.19020782,289.92292163,289.92292163,439.79371711,274.27826191,0.43470505,0.10591426,0.10591426,0.36970372,0.08967697
635,6.62000000,70.90695331,-18.41132614,93.71856514,-14.14724029,464.21238490,289.97770445,289.97770445,440.11582104,274.86586256,0.43411061,0.10581422,0.10581422,0.36995694,0.09011823
636,6.63000000,70.95424440,-18.41144038,93.83452590,-14.18995176,464.23441462,290.03229245,290.03229245,440.43741040,275.45167911,0.43351756,0.10571431,0.10571431,0.37020927,0.09055886
637,6.64000000,71.00147945,-18.41154253,93.95046465,-14.23268156,464.25629757,290.08668628,290.08668628,440.75848773,276.03572533,0.43292588,0.10561450,0.10561450,0.37046074,0.09099887
638,6.65000000,71.04865858,-18.41163262,94.06638148,-14.27542964,464.27803431,290.14088660,290.14088660,441.07905553,276.61801483,0.43233559,0.10551480,0.10551480,0.37071135,0.09143826
639,6.66000000,71.09578191,-18.41171073,94.18227646,-14.31819593,464.29962543,290.19489404,290.19489404,441.39911629,277.19856103,0.43174667,0.10541521,0.10541521,0.37096110,0.09187702
640,6.67000000,71.14284953,-18.41177691,94.29814966,-14.36098037,464.32107150,290.24870926,290.24870926,441.71867247,277.77737720,0.43115911,0.10531574,0.10531574,0.37121000,0.09231516
641,6.68000000,71.18986158,-18.41183122,94.41400114,-14.40378291,464.34237307,290.30233289,290.30233289,442.03772651,278.35447645,0.43057292,0.10521638,0.10521638,0.37145804,0.09275266
642,6.69000000,71.23681817,-18.41187371,94.52983099,-14.44660347,464.36353071,290.35576556,290.35576556,442.35628084,278.92987170,0.42998808,0.10511712,0.10511712,0.37170525,0.09318954
643,6.70000000,71.28371940,-18.41190444,94.64563928,-14.48944201,464.38454497,290.40900790,290.40900790,442.67433785,279.50357576,0.42940460,0.10501798,0.10501798,0.37195162,0.09362580
644,6.71000000,71.33056539,-18.41192346,94.76142606,-14.53229847,464.40541641,290.46206054,290.46206054,442.99189992,280.07560124,0.42882247,0.10491895,0.10491895,0.37219716,0.09406142
645,6.72000000,71.37735625,-18.41193083,94.87719142,-14.57517278,464.42614557,290.51492410,290.51492410,443.30896940,280.64596061,0.42824168,0.10482003,0.10482003,0.37244187,0.09449642
646,6.73000000,71.42409211,-18.41192660,94.99293542,-14.61806489,464.44673300,290.56759919,290.56759919,443.62554864,281.21466621,0.42766223,0.10472122,0.10472122,0.37268577,0.09493078
647,6.74000000,71.47077306,-18.41191083,95.10865813,-14.66097474,464.46717925,290.62008642,290.62008642,443.94163996,281.78173021,0.42708411,0.10462253,0.10462253,0.37292884,0.09536452
648,6.75000000,71.51739922,-18.41188356,95.22435961,-14.70390228,464.48748484,290.67238642,290.67238642,444.25724565,282.34716465,0.42650733,0.10452394,0.10452394,0.37317110,0.09579762
649,6.76000000,71.56397070,-18.41184486,95.34003995,-14.74684745,464.50765031,290.72449977,290.72449977,444.57236798,282.91098141,0.42593187,0.10442547,0.10442547,0.37341256,0.09623010
650,6.77000000,71.61048761,-18.41179477,95.45569920,-14.78981018,464.52767619,290.77642708,290.77642708,444.88700923,283.47319223,0.42535774,0.10432710,0.10432710,0.37365322,0.09666195
651,6.78000000,71.65695007,-18.41173336,95.57133743,-14.83279044,464.54756301,290.82816895,290.82816895,445.20117162,284.03380874,0.42478492,0.10422885,0.10422885,0.37389308,0.09709316
652,6.79000000,71.70335818,-18.41166066,95.68695471,-14.87578815,464.56731128,290.87972597,290.87972597,445.51485739,284.59284241,0.42421341,0.10413070,0.10413070,0.37413214,0.09752374
653,6.80000000,71.74971205,-18.41157673,95.80255110,-14.91880328,464.58692154,290.93109872,290.93109872,445.82806873,285.15030457,0.42364321,0.10403267,0.10403267,0.37437042,0.09795370
654,6.81000000,71.79601180,-18.41148163,95.91812668,-14.96183575,464.60639428,290.98228781,290.98228781,446.14080783,285.70620643,0.42307431,0.10393475,0.10393475,0.37460792,0.09838302
655,6.82000000,71.84225753,-18.41137539,96.03368150,-15.00488552,464.62573003,291.03329379,291.03329379,446.45307685,286.26055909,0.42250672,0.10383694,0.10383694,0.37484464,0.09881170
656,6.83000000,71.88844935,-18.41125809,96.14921563,-15.04795253,464.64492929,291.08411727,291.08411727,446.76487795,286.81337348,0.42194041,0.10373924,0.10373924,0.37508059,0.09923976
657,6.84000000,71.93458737,-18.41112976,96.26472913,-15.09103672,464.66399256,291.13475880,291.13475880,447.07621326,287.36466043,0.42137540,0.10364165,0.10364165,0.37531577,0.09966719
658,6.85000000,71.98067170,-18.41099045,96.38022207,-15.13413806,464.68292035,291.18521896,291.18521896,447.38708488,287.91443065,0.42081167,0.10354416,0.10354416,0.37555018,0.10009398
659,6.86000000,72.02670244,-18.41084022,96.49569452,-15.17725647,464.70171316,291.23549832,291.23549832,447.69749492,288.46269473,0.42024923,0.10344679,0.10344679,0.37578384,0.10052014
660,6.87000000,72.07267971,-18.41067911,96.61114653,-15.22039192,464.72037147,291.28559744,291.28559744,448.00744546,289.00946311,0.41968806,0.10334953,0.10334953,0.37601674,0.10094567
661,6.88000000,72.11860360,-18.41050717,96.72657817,-15.26354434,464.73889579,291.33551687,291.33551687,448.31693855,289.55474615,0.41912817,0.10325238,0.10325238,0.37624889,0.10137056
662,6.89000000,72.16447424,-18.41032446,96.84198951,-15.30671368,464.75728659,291.38525719,291.38525719,448.62597625,290.09855408,0.41856954,0.10315534,0.10315534,0.37648029,0.10179482
663,6.90000000,72.21029172,-18.41013101,96.95738060,-15.34989990,464.77554437,291.43481894,291.43481894,448.93456058,290.64089700,0.41801218,0.10305841,0.10305841,0.37671096,0.10221845
664,6.91000000,72.25605615,-18.40992689,97.07275150,-15.39310293,464.79366959,291.48420267,291.48420267,449.24269356,291.18178493,0.41745608,0.10296159,0.10296159,0.37694088,0.10264145
665,6.92000000,72.30176764,-18.40971212,97.18810228,-15.43632274,464.81166275,291.53340893,291.53340893,449.55037718,291.72122775,0.41690123,0.10286488,0.10286488,0.37717007,0.10306382
666,6.93000000,72.34742629,-18.40948677,97.30343300,-15.47955927,464.82952432,291.58243826,291.58243826,449.85761343,292.25923525,0.41634764,0.10276828,0.10276828,0.37739854,0.10348555
667,6.94000000,72.39303221,-18.40925088,97.41874372,-15.52281246,464.84725477,291.63129120,291.63129120,450.16440427,292.79581710,0.41579529,0.10267179,0.10267179,0.37762627,0.10390665
668,6.95000000,72.43858550,-18.40900450,97.53403450,-15.56608227,464.86485456,291.67996829,291.67996829,450.47075165,293.33098287,0.41524418,0.10257540,0.10257540,0.37785329,0.10432712
669,6.96000000,72.48408627,-18.40874767,97.64930540,-15.60936865,464.88232417,291.72847007,291.72847007,450.77665750,293.86474203,0.41469432,0.10247913,0.10247913,0.37807959,0.10474696
670,6.97000000,72.52953463,-18.40848044,97.76455647,-15.65267155,464.89966406,291.77679705,291.77679705,451.08212376,294.39710394,0.41414568,0.10238296,0.10238296,0.37830518,0.10516617
671,6.98000000,72.57493066,-18.40820285,97.87978779,-15.69599092,464.91687468,291.82494978,291.82494978,451.38715232,294.92807786,0.41359828,0.10228691,0.10228691,0.37853007,0.10558474
672,6.99000000,72.62027449,-18.40791495,97.99499940,-15.73932670,464.93395650,291.87292878,291.87292878,451.69174506,295.45767295,0.41305211,0.10219096,0.10219096,0.37875424,0.10600268
673,7.00000000,72.66556621,-18.40761679,98.11019137,-15.78267886,464.95090997,291.92073456,291.92073456,451.99590388,295.98589829,0.41250716,0.10209513,0.10209513,0.37897772,0.10642000
674,7.01000000,72.71080593,-18.40730841,98.22536376,-15.82604733,464.96773553,291.96836764,291.96836764,452.29963062,296.51276283,0.41196342,0.10199940,0.10199940,0.37920050,0.10683668
675,7.02000000,72.75599375,-18.40698985,98.34051662,-15.86943209,464.98443365,292.01582855,292.01582855,452.60292714,297.03827545,0.41142090,0.10190378,0.10190378,0.37942259,0.10725273
676,7.03000000,72.80112977,-18.40666117,98.45565000,-15.91283306,465.00100475,292.06311779,292.06311779,452.90579526,297.56244493,0.41087959,0.10180827,0.10180827,0.37964399,0.10766815
677,7.04000000,72.84621410,-18.40632240,98.57076398,-15.95625022,465.01744930,292.11023587,292.11023587,453.20823681,298.08527996,0.41033949,0.10171287,0.10171287,0.37986471,0.10808294
678,7.05000000,72.89124683,-18.40597358,98.68585860,-15.99968350,465.03376771,292.15718330,292.15718330,453.51025358,298.60678913,0.40980058,0.10161757,0.10161757,0.38008474,0.10849710
679,7.06000000,72.93622807,-18.40561477,98.80093392,-16.04313287,465.04996045,292.20396059,292.20396059,453.81184738,299.12698095,0.40926288,0.10152239,0.10152239,0.38030410,0.10891063
680,7.07000000,72.98115793,-18.40524600,98.91599000,-16.08659827,465.06602793,292.25056822,292.25056822,454.11301998,299.64586384,0.40872637,0.10142731,0.10142731,0.38052279,0.10932354
681,7.08000000,73.02603649,-18.40486732,99.03102689,-16.13007966,465.08197059,292.29700671,292.29700671,454.41377314,300.16344612,0.40819105,0.10133234,0.10133234,0.38074080,0.10973581
682,7.09000000,73.07086386,-18.40447877,99.14604465,-16.17357700,465.09778886,292.34327654,292.34327654,454.71410861,300.67973604,0.40765691,0.10123748,0.10123748,0.38095815,0.11014746
