,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Lambda kF (MeV),Sigma_0 kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Lambda frac,Sigma_0 frac
546,5.73000000,66.77005699,-16.67052841,84.11443529,-9.74891131,460.17703301,307.05524192,254.64477714,231.69441107,402.11748883,200.29458776,0.48857182,0.14514536,0.08278619,0.06235916,0.32599616,0.04028666
547,5.74000000,66.82225826,-16.67149473,84.23336576,-9.78914791,460.21680080,307.13051338,254.70208223,231.75739102,402.51384888,201.19673246,0.48784711,0.14499907,0.08269777,0.06230130,0.32639148,0.04076234
548,5.75000000,66.87439043,-16.67244394,84.35226019,-9.82941454,460.25632930,307.20547460,254.75915215,231.82010958,402.90922267,202.09351941,0.48712418,0.14485291,0.08260946,0.06224346,0.32678492,0.04123799
549,5.76000000,66.92645367,-16.67337617,84.47111879,-9.86971104,460.29562014,307.28012747,254.81598833,231.88256836,403.30361851,202.98503071,0.48640302,0.14470687,0.08252124,0.06218563,0.32717649,0.04171361
550,5.77000000,66.97844816,-16.67429155,84.58994178,-9.91003721,460.33467491,307.35447385,254.87259217,231.94476894,403.69704459,203.87134647,0.48568364,0.14456096,0.08243313,0.06212783,0.32756623,0.04218917
551,5.78000000,67.03037408,-16.67519021,84.70872937,-9.95039288,460.37349519,307.42851555,254.92896503,232.00671286,404.08950894,204.75254479,0.48496603,0.14441517,0.08234513,0.06207004,0.32795413,0.04266466
552,5.79000000,67.08223158,-16.67607229,84.82748177,-9.99077788,460.41208253,307.50225439,254.98510829,232.06840166,404.48101951,205.62870189,0.48425018,0.14426951,0.08225724,0.06201228,0.32834023,0.04314007
553,5.80000000,67.13402086,-16.67693790,84.94619918,-10.03119203,460.45043846,307.57569214,255.04102328,232.12983685,404.87158408,206.49989216,0.48353610,0.14412398,0.08216945,0.06195454,0.32872453,0.04361539
554,5.81000000,67.18574207,-16.67778717,85.06488181,-10.07163517,460.48856450,307.64883055,255.09671133,232.19101992,405.26121034,207.36618821,0.48282376,0.14397858,0.08208176,0.06189682,0.32910706,0.04409059
555,5.82000000,67.23739538,-16.67862022,85.18352986,-10.11210713,460.52646212,307.72167137,255.15217374,232.25195233,405.64990585,208.22766092,0.48211318,0.14383331,0.08199419,0.06183913,0.32948783,0.04456568
556,5.83000000,67.28898098,-16.67943717,85.30214352,-10.15260775,460.56413281,307.79421629,255.20741180,232.31263555,406.03767807,209.08437953,0.48140435,0.14368818,0.08190672,0.06178146,0.32986685,0.04504063
557,5.84000000,67.34049901,-16.68023814,85.42072299,-10.19313686,460.60157800,307.86646699,255.26242678,232.37307100,406.42453432,209.93641165,0.48069725,0.14354317,0.08181936,0.06172382,0.33024414,0.04551543
558,5.85000000,67.39194965,-16.68102325,85.53926846,-10.23369431,460.63879912,307.93842516,255.31721993,232.43326009,406.81048184,210.78382336,0.47999189,0.14339830,0.08173210,0.06166620,0.33061972,0.04599008
559,5.86000000,67.44333307,-16.68179261,85.65778012,-10.27427994,460.67579758,308.01009241,255.37179250,232.49320422,407.19552775,211.62667921,0.47928826,0.14325357,0.08164496,0.06160861,0.33099361,0.04646456
560,5.87000000,67.49464943,-16.68254634,85.77625815,-10.31489359,460.71257477,308.08147038,255.42614571,232.55290476,407.57967906,212.46504230,0.47858636,0.14310897,0.08155793,0.06155104,0.33136580,0.04693886
561,5.88000000,67.54589890,-16.68328455,85.89470274,-10.35553510,460.74913206,308.15256067,255.48028076,232.61236308,407.96294269,213.29897431,0.47788618,0.14296451,0.08147100,0.06149351,0.33173634,0.04741297
562,5.89000000,67.59708164,-16.68400735,86.01311407,-10.39620434,460.78547081,308.22336484,255.53419884,232.67158051,408.34532545,214.12853557,0.47718772,0.14282019,0.08138419,0.06143600,0.33210521,0.04788688
563,5.90000000,67.64819781,-16.68471486,86.13149232,-10.43690114,460.82159234,308.29388448,255.58790113,232.73055838,408.72683405,214.95378507,0.47649097,0.14267600,0.08129748,0.06137852,0.33247245,0.04836058
564,5.91000000,67.69924758,-16.68540716,86.24983767,-10.47762536,460.85749797,308.36412110,255.64138879,232.78929800,409.10747512,215.77478049,0.47579592,0.14253196,0.08121089,0.06132108,0.33283806,0.04883406
565,5.92000000,67.75023110,-16.68608439,86.36815029,-10.51837686,460.89318901,308.43407624,255.69466298,232.84780066,409.48725519,216.59157829,0.47510258,0.14238806,0.08112440,0.06126366,0.33320206,0.04930730
566,5.93000000,67.80114854,-16.68674663,86.48643035,-10.55915549,460.92866674,308.50375140,255.74772481,232.90606764,409.86618068,217.40423371,0.47441093,0.14224430,0.08103803,0.06120627,0.33356447,0.04978030
567,5.94000000,67.85200006,-16.68739400,86.60467803,-10.59996111,460.96393243,308.57314807,255.80057542,232.96410020,410.24425795,218.21280081,0.47372097,0.14210068,0.08095177,0.06114892,0.33392529,0.05025305
568,5.95000000,67.90278582,-16.68802660,86.72289349,-10.64079358,460.99898733,308.64226770,255.85321591,233.02189959,410.62149325,219.01733251,0.47303271,0.14195721,0.08086562,0.06109160,0.33428454,0.05072554
569,5.96000000,67.95350598,-16.68864453,86.84107690,-10.68165276,461.03383266,308.71111176,255.90564737,233.07946704,410.99789275,219.81788062,0.47234612,0.14181388,0.08077958,0.06103431,0.33464223,0.05119777
570,5.97000000,68.00416069,-16.68924788,86.95922842,-10.72253851,461.06846967,308.77968167,255.95787088,233.13680375,411.37346254,220.61449588,0.47166121,0.14167070,0.08069365,0.06097705,0.33499838,0.05166971
571,5.98000000,68.05475011,-16.68983677,87.07734821,-10.76345070,461.10289955,308.84797885,256.00988751,233.19391095,411.74820863,221.40722798,0.47097797,0.14152766,0.08060783,0.06091983,0.33535300,0.05214137
572,5.99000000,68.10527440,-16.69041128,87.19543644,-10.80438920,461.13712349,308.91600469,256.06169832,233.25078981,412.12213693,222.19612558,0.47029640,0.14138477,0.08052213,0.06086264,0.33570610,0.05261273
573,6.00000000,68.15573371,-16.69097151,87.31349326,-10.84535387,461.17114267,308.98376059,256.11330435,233.30744152,412.49525330,222.98123639,0.46961649,0.14124202,0.08043654,0.06080548,0.33605769,0.05308379
574,6.01000000,68.20612820,-16.69151756,87.43151883,-10.88634459,461.20495826,309.05124791,256.16470664,233.36386723,412.86756350,223.76260712,0.46893824,0.14109943,0.08035106,0.06074836,0.33640779,0.05355454
575,6.02000000,68.25645803,-16.69204953,87.54951331,-10.92736122,461.23857139,309.11846800,256.21590619,233.42006809,413.23907322,224.54028357,0.46826164,0.14095698,0.08026570,0.06069128,0.33675641,0.05402497
576,6.03000000,68.30672334,-16.69256750,87.66747684,-10.96840363,461.27198322,309.18542220,256.26690403,233.47604524,413.60978808,225.31431063,0.46758669,0.14081468,0.08018045,0.06063423,0.33710356,0.05449507
577,6.04000000,68.35692429,-16.69307157,87.78540958,-11.00947171,461.30519486,309.25211184,256.31770114,233.53179980,413.97971362,226.08473229,0.46691338,0.14067253,0.08009531,0.06057722,0.33744925,0.05496484
578,6.05000000,68.40706104,-16.69356182,87.90331168,-11.05056533,461.33820742,309.31853821,256.36829851,233.58733288,414.34885531,226.85159171,0.46624170,0.14053053,0.08001028,0.06052025,0.33779349,0.05543427
579,6.06000000,68.45713372,-16.69403836,88.02118328,-11.09168436,461.37102200,309.38470262,256.41869713,233.64264559,414.71721857,227.61493119,0.46557166,0.14038869,0.07992537,0.06046331,0.33813630,0.05590335
580,6.07000000,68.50714251,-16.69450127,88.13902453,-11.13282868,461.40363968,309.45060634,256.46889795,233.69773900,415.08480871,228.37479224,0.46490325,0.14024699,0.07984057,0.06040642,0.33847769,0.05637208
581,6.08000000,68.55708754,-16.69495063,88.25683558,-11.17399817,461.43606153,309.51625064,256.51890193,233.75261420,415.45163100,229.13121555,0.46423645,0.14010544,0.07975589,0.06034955,0.33881767,0.05684044
582,6.09000000,68.60696896,-16.69538654,88.37461656,-11.21519272,461.46828862,309.58163676,256.56871001,233.80727225,415.81769065,229.88424105,0.46357127,0.13996405,0.07967132,0.06029273,0.33915624,0.05730843
583,6.10000000,68.65678693,-16.69580908,88.49236763,-11.25641220,461.50032199,309.64676596,256.61832313,233.86171419,416.18299279,230.63390794,0.46290771,0.13982281,0.07958686,0.06023595,0.33949343,0.05777605
584,6.11000000,68.70654159,-16.69621833,88.61008891,-11.29765650,461.53216268,309.71163946,256.66774221,233.91594108,416.54754249,231.38025467,0.46224575,0.13968173,0.07950252,0.06017921,0.33982924,0.05824329
585,6.12000000,68.75623309,-16.69661438,88.72778055,-11.33892551,461.56381171,309.77625846,256.71696817,233.96995394,416.91134475,232.12331896,0.46158539,0.13954079,0.07941829,0.06012251,0.34016368,0.05871014
586,6.13000000,68.80586158,-16.69699731,88.84544268,-11.38021910,461.59527010,309.84062417,256.76600191,234.02375379,417.27440453,232.86313787,0.46092663,0.13940002,0.07933417,0.06006584,0.34049676,0.05917660
587,6.14000000,68.85542720,-16.69736721,88.96307544,-11.42153717,461.62653885,309.90473778,256.81484433,234.07734164,417.63672670,233.59974777,0.46026946,0.13925939,0.07925017,0.06000922,0.34082850,0.05964265
588,6.15000000,68.90493011,-16.69772416,89.08067897,-11.46287961,461.65761896,309.96860046,256.86349632,234.13071849,417.99831610,234.33318436,0.45961387,0.13911892,0.07916629,0.05995264,0.34115890,0.06010831
589,6.16000000,68.95437043,-16.69806823,89.19825338,-11.50424630,461.68851140,310.03221338,256.91195874,234.18388533,418.35917749,235.06348271,0.45895987,0.13897861,0.07908251,0.05989610,0.34148797,0.06057355
590,6.17000000,69.00374833,-16.69839951,89.31579883,-11.54563714,461.71921715,310.09557769,256.96023249,234.23684313,418.71931558,235.79067726,0.45830744,0.13883846,0.07899886,0.05983960,0.34181573,0.06103837
591,6.18000000,69.05306395,-16.69871808,89.43331543,-11.58705202,461.74973717,310.15869453,257.00831840,234.28959287,419.07873504,236.51480183,0.45765659,0.13869846,0.07891531,0.05978314,0.34214218,0.06150278
592,6.19000000,69.10231742,-16.69902401,89.55080331,-11.62849083,461.78007240,310.22156503,257.05621734,234.34213551,419.43744045,237.23588965,0.45700730,0.13855861,0.07883188,0.05972673,0.34246734,0.06196675
593,6.20000000,69.15150889,-16.69931738,89.66826261,-11.66995346,461.81022380,310.28419031,257.10393015,234.39447199,419.79543638,237.95397337,0.45635957,0.13841893,0.07874857,0.05967036,0.34279121,0.06243030
594,6.21000000,69.20063851,-16.69959827,89.78569344,-11.71143981,461.84019229,310.34657148,257.15145767,234.44660326,420.15272730,238.66908508,0.45571340,0.13827940,0.07866537,0.05961403,0.34311380,0.06289341
595,6.22000000,69.24970641,-16.69986675,89.90309594,-11.75294978,461.86997879,310.40870963,257.19880071,234.49853025,420.50931766,239.38125628,0.45506878,0.13814003,0.07858229,0.05955774,0.34343512,0.06335607
596,6.23000000,69.29871274,-16.70012291,90.02047022,-11.79448327,461.89958421,310.47060585,257.24596011,234.55025388,420.86521184,240.09051797,0.45442570,0.13800081,0.07849931,0.05950150,0.34375519,0.06381830
597,6.24000000,69.34765763,-16.70036680,90.13781640,-11.83604016,461.92900947,310.53226121,257.29293667,234.60177506,421.22041420,240.79690061,0.45378417,0.13786176,0.07841646,0.05944530,0.34407401,0.06428007
598,6.25000000,69.39654123,-16.70059851,90.25513462,-11.87762037,461.95825545,310.59367678,257.33973119,234.65309470,421.57492901,241.50043412,0.45314418,0.13772286,0.07833372,0.05938914,0.34439158,0.06474138
599,6.26000000,69.44536368,-16.70081811,90.37242498,-11.91922378,461.98732304,310.65485362,257.38634448,234.70421369,421.92876052,242.20114795,0.45250571,0.13758412,0.07825109,0.05933303,0.34470793,0.06520223
600,6.27000000,69.49412512,-16.70102567,90.48968761,-11.96085031,462.01621311,310.71579278,257.43277732,234.75513293,422.28191292,242.89907104,0.45186877,0.13744554,0.07816858,0.05927697,0.34502306,0.06566263
601,6.28000000,69.54282568,-16.70122127,90.60692262,-12.00249986,462.04492654,310.77649528,257.47903048,234.80585329,422.63439035,243.59423185,0.45123336,0.13730712,0.07808618,0.05922095,0.34533697,0.06612255
602,6.29000000,69.59146550,-16.70140496,90.72413013,-12.04417232,462.07346418,310.83696215,257.52510476,234.85637565,422.98619692,244.28665837,0.45059945,0.13716886,0.07800390,0.05916497,0.34564968,0.06658200
603,6.30000000,69.64004472,-16.70157683,90.84131026,-12.08586760,462.10182689,310.89719441,257.57100091,234.90670086,423.33733668,244.97637813,0.44996707,0.13703076,0.07792173,0.05910904,0.34596120,0.06704097
604,6.31000000,69.68856348,-16.70173694,90.95846312,-12.12758561,462.13001550,310.95719307,257.61671969,234.95682978,423.68781362,245.66341821,0.44933618,0.13689282,0.07783967,0.05905315,0.34627153,0.06749947
605,6.32000000,69.73702191,-16.70188537,91.07558882,-12.16932625,462.15803085,311.01695913,257.66226185,235.00676327,424.03763173,246.34780527,0.44870680,0.13675504,0.07775773,0.05899731,0.34658068,0.06795748
606,6.33000000,69.78542015,-16.70202217,91.19268748,-12.21108943,462.18587377,311.07649357,257.70762815,235.05650216,424.38679493,247.02956551,0.44807892,0.13661743,0.07767591,0.05894152,0.34688866,0.06841500
607,6.34000000,69.83375833,-16.70214741,91.30975921,-12.25287505,462.21354508,311.13579738,257.75281932,235.10604728,424.73530708,247.70872474,0.44745253,0.13647997,0.07759420,0.05888577,0.34719547,0.06887203
608,6.35000000,69.88203659,-16.70226117,91.42680411,-12.29468303,462.24104559,311.19487153,257.79783610,235.15539946,425.08317202,248.38530833,0.44682763,0.13634267,0.07751260,0.05883007,0.34750114,0.06932856
609,6.36000000,69.93025506,-16.70236350,91.54382229,-12.33651327,462.26837611,311.25371698,257.84267921,235.20455952,425.43039356,249.05934128,0.44620420,0.13620553,0.07743112,0.05877441,0.34780566,0.06978460
610,6.37000000,69.97841388,-16.70245448,91.66081387,-12.37836568,462.29553742,311.31233469,257.88734936,235.25352827,425.77697545,249.73084818,0.44558226,0.13606856,0.07734975,0.05871881,0.34810904,0.07024014
611,6.38000000,70.02651318,-16.70253417,91.77777895,-12.42024018,462.32253032,311.37072559,257.93184729,235.30230650,426.12292139,250.39985322,0.44496179,0.13593174,0.07726849,0.05866325,0.34841130,0.07069517
612,6.39000000,70.07455309,-16.70260263,91.89471764,-12.46213667,462.34935558,311.42889064,257.97617368,235.35089502,426.46823507,251.06638026,0.44434279,0.13579509,0.07718735,0.05860773,0.34871243,0.07114970
613,6.40000000,70.12253375,-16.70265993,92.01163004,-12.50405507,462.37601400,311.48683075,258.02032926,235.39929462,426.81292013,251.73045275,0.44372524,0.13565860,0.07710633,0.05855227,0.34901245,0.07160371
614,6.41000000,70.17045528,-16.70270613,92.12851626,-12.54599529,462.40250632,311.54454686,258.06431470,235.44750608,427.15698015,252.39209379,0.44310916,0.13552227,0.07702542,0.05849685,0.34931136,0.07205721
615,6.42000000,70.21831782,-16.70274128,92.24537640,-12.58795724,462.42883332,311.60203988,258.10813070,235.49553018,427.50041871,253.05132615,0.44249453,0.13538610,0.07694462,0.05844148,0.34960918,0.07251019
616,6.43000000,70.26612150,-16.70276546,92.36221056,-12.62994085,462.45499574,311.65931071,258.15177795,235.54336768,427.84323932,253.70817222,0.44188135,0.13525009,0.07686393,0.05838616,0.34990590,0.07296265
617,6.44000000,70.31386645,-16.70277873,92.47901884,-12.67194601,462.48099433,311.71636025,258.19525711,235.59101934,428.18544547,254.36265409,0.44126962,0.13511425,0.07678336,0.05833088,0.35020154,0.07341459
618,6.45000000,70.36155280,-16.70278114,92.59580135,-12.71397266,462.50682983,311.77318939,258.23856887,235.63848594,428.52704062,255.01479348,0.44065932,0.13497856,0.07670291,0.05827566,0.35049611,0.07386601
619,6.46000000,70.40918067,-16.70277276,92.71255819,-12.75602070,462.53250299,311.82979902,258.28171390,235.68576820,428.86802817,255.66461182,0.44005045,0.13484304,0.07662256,0.05822048,0.35078961,0.07431690
620,6.47000000,70.45675020,-16.70275364,92.82928945,-12.79809005,462.55801451,311.88619001,258.32469284,235.73286689,429.20841152,256.31213021,0.43944302,0.13470769,0.07654233,0.05816535,0.35108204,0.07476725
621,6.48000000,70.50426151,-16.70272384,92.94599524,-12.84018064,462.58336513,311.94236323,258.36750637,235.77978273,429.54819401,256.95736943,0.43883701,0.13457249,0.07646222,0.05811027,0.35137342,0.07521708
622,6.49000000,70.55171474,-16.70268343,93.06267564,-12.88229238,462.60855557,311.99831955,258.41015512,235.82651646,429.88737895,257.60034996,0.43823242,0.13443746,0.07638222,0.05805524,0.35166376,0.07566636
623,6.50000000,70.59911001,-16.70263246,93.17933076,-12.92442519,462.63358651,312.05405982,258.45263974,235.87306881,430.22596962,258.24109200,0.43762925,0.13430259,0.07630233,0.05800026,0.35195305,0.07611512
624,6.51000000,70.64644744,-16.70257099,93.29596070,-12.96657898,462.65845868,312.10958489,258.49496088,235.91944049,430.56396927,258.87961544,0.43702749,0.13416788,0.07622255,0.05794533,0.35224131,0.07656333
625,6.52000000,70.69372717,-16.70249907,93.41256554,-13.00875369,462.68317277,312.16489560,258.53711917,235.96563222,430.90138112,259.51593989,0.43642713,0.13403333,0.07614289,0.05789044,0.35252854,0.07701100
626,6.53000000,70.74094931,-16.70241677,93.52914539,-13.05094923,462.70772946,312.21999278,258.57911524,236.01164471,431.23820834,260.15008467,0.43582818,0.13389895,0.07606334,0.05783561,0.35281475,0.07745812
627,6.54000000,70.78811401,-16.70232413,93.64570034,-13.09316552,462.73212945,312.27487726,258.62094971,236.05747865,431.57445410,260.78206883,0.43523062,0.13376473,0.07598390,0.05778083,0.35309996,0.07790470
628,6.55000000,70.83522137,-16.70222122,93.76223047,-13.13540249,462.75637341,312.32954987,258.66262320,236.10313476,431.91012151,261.41191116,0.43463445,0.13363067,0.07590458,0.05772610,0.35338415,0.07835073
629,6.56000000,70.88227153,-16.70210809,93.87873588,-13.17766006,462.78046201,312.38401142,258.70413634,236.14861371,432.24521366,262.03963018,0.43403967,0.13349678,0.07582536,0.05767141,0.35366734,0.07879621
630,6.57000000,70.92926460,-16.70198479,93.99521667,-13.21993815,462.80439593,312.43826271,258.74548972,236.19391620,432.57973361,262.66524413,0.43344628,0.13336304,0.07574626,0.05761678,0.35394955,0.07924113
631,6.58000000,70.97620072,-16.70185138,94.11167292,-13.26223669,462.82817582,312.49230455,258.78668395,236.23904290,432.91368440,263.28877104,0.43285426,0.13322947,0.07566728,0.05756220,0.35423076,0.07968551
632,6.59000000,71.02308001,-16.70170791,94.22810473,-13.30455561,462.85180234,312.54613774,258.82771964,236.28399450,433.24706903,263.91022864,0.43226362,0.13309607,0.07558840,0.05750766,0.35451099,0.08012932
633,6.60000000,71.06990258,-16.70155444,94.34451218,-13.34689482,462.87527614,312.59976307,258.86859738,236.32877165,433.57989047,264.52963445,0.43167434,0.13296282,0.07550964,0.05745318,0.35479025,0.08057258
634,6.61000000,71.11666857,-16.70139102,94.46089536,-13.38925425,462.89859788,312.65318132,258.90931777,236.37337504,433.91215166,265.14700575,0.43108644,0.13282974,0.07543099,0.05739875,0.35506854,0.08101528
635,6.62000000,71.16337809,-16.70121769,94.57725436,-13.43163384,462.92176818,312.70639327,258.94988138,236.41780531,434.24385552,265.76235956,0.43049989,0.13269682,0.07535245,0.05734437,0.35534587,0.08145742
636,6.63000000,71.21003127,-16.70103452,94.69358927,-13.47403350,462.94478769,312.75939968,258.99028881,236.46206313,434.57500495,266.37571269,0.42991469,0.13256406,0.07527402,0.05729004,0.35562225,0.08189899
637,6.64000000,71.25662823,-16.70084156,94.80990017,-13.51645317,462.96765703,312.81220134,259.03054063,236.50614913,434.90560280,266.98708171,0.42933085,0.13243147,0.07519571,0.05723576,0.35589767,0.08234000
638,6.65000000,71.30316908,-16.70063885,94.92618715,-13.55889278,462.99037684,312.86479899,259.07063741,236.55006398,435.23565191,267.59648298,0.42874836,0.13229904,0.07511751,0.05718153,0.35617216,0.08278045
639,6.66000000,71.34965395,-16.70042644,95.04245030,-13.60135225,463.01294773,312.91719340,259.11057973,236.59380831,435.56515509,268.20393264,0.42816720,0.13216677,0.07503941,0.05712736,0.35644570,0.08322033
640,6.67000000,71.39608296,-16.70020440,95.15868970,-13.64383151,463.03537032,312.96938530,259.15036815,236.63738274,435.89411513,268.80944660,0.42758739,0.13203466,0.07496143,0.05707323,0.35671831,0.08365964
641,6.68000000,71.44245623,-16.69997276,95.27490543,-13.68633049,463.05764521,313.02137546,259.19000323,236.68078793,436.22253477,269.41304058,0.42700891,0.13190272,0.07488356,0.05701916,0.35699000,0.08409837
642,6.69000000,71.48877387,-16.69973157,95.39109758,-13.72884913,463.07977302,313.07316459,259.22948553,236.72402449,436.55041676,270.01473008,0.42643176,0.13177094,0.07480580,0.05696513,0.35726077,0.08453654
643,6.70000000,71.53503601,-16.69948089,95.50726623,-13.77138735,463.10175435,313.12475345,259.26881561,236.76709304,436.87776379,270.61453040,0.42585593,0.13163932,0.07472816,0.05691116,0.35753062,0.08497414
644,6.71000000,71.58124277,-16.69922077,95.62341146,-13.81394508,463.12358979,313.17614275,259.30799400,236.80999420,437.20457856,271.21245665,0.42528142,0.13150786,0.07465062,0.05685724,0.35779956,0.08541116
645,6.72000000,71.62739425,-16.69895125,95.73953336,-13.85652226,463.14527994,313.22733322,259.34702126,236.85272858,437.53086372,271.80852373,0.42470823,0.13137657,0.07457319,0.05680337,0.35806760,0.08584760
646,6.73000000,71.67349059,-16.69867238,95.85563200,-13.89911882,463.16682538,313.27832557,259.38589793,236.89529680,437.85662190,272.40274636,0.42413635,0.13124543,0.07449588,0.05674956,0.35833475,0.08628347
647,6.74000000,71.71953190,-16.69838420,95.97170747,-13.94173470,463.18822670,313.32912052,259.42462455,236.93769946,438.18185572,272.99513905,0.42356577,0.13111446,0.07441867,0.05669579,0.35860100,0.08671876
648,6.75000000,71.76551829,-16.69808678,96.08775985,-13.98436982,463.20948447,313.37971878,259.46320165,236.97993715,438.50656776,273.58571616,0.42299650,0.13098366,0.07434158,0.05664208,0.35886637,0.08715347
649,6.76000000,71.81144988,-16.69778014,96.20378921,-14.02702412,463.23059927,313.43012104,259.50162975,237.02201047,438.83076059,274.17449184,0.42242853,0.13085301,0.07426459,0.05658842,0.35913085,0.08758761
650,6.77000000,71.85732678,-16.69746435,96.31979563,-14.06969753,463.25157167,313.48032801,259.53990940,237.06392001,439.15443674,274.76148008,0.42186185,0.13072253,0.07418772,0.05653481,0.35939446,0.08802116
651,6.78000000,71.90314912,-16.69713944,96.43577920,-14.11238999,463.27240224,313.53034037,259.57804110,237.10566636,439.47759874,275.34669466,0.42129647,0.13059220,0.07411095,0.05648125,0.35965720,0.08845413
652,6.79000000,71.94891701,-16.69680546,96.55173999,-14.15510144,463.29309153,313.58015881,259.61602538,237.14725011,439.80024908,275.93014923,0.42073236,0.13046204,0.07403429,0.05642775,0.35991907,0.08888652
653,6.80000000,71.99463056,-16.69646246,96.66767807,-14.19783180,463.31364011,313.62978402,259.65386275,237.18867182,440.12239024,276.51185725,0.42016954,0.13033204,0.07395775,0.05637430,0.36018009,0.08931833
654,6.81000000,72.04028988,-16.69611048,96.78359353,-14.24058102,463.33404852,313.67921667,259.69155372,237.22993208,440.44402467,277.09183201,0.41960800,0.13020221,0.07388131,0.05632090,0.36044025,0.08974955
655,6.82000000,72.08589510,-16.69574957,96.89948644,-14.28334903,463.35431732,313.72845744,259.72909881,237.27103146,440.76515480,277.67008664,0.41904773,0.13007253,0.07380498,0.05626755,0.36069956,0.09018019
656,6.83000000,72.13144632,-16.69537977,97.01535688,-14.32613578,463.37444705,313.77750700,259.76649852,237.31197052,441.08578304,278.24663411,0.41848872,0.12994302,0.07372876,0.05621425,0.36095802,0.09061024
657,6.84000000,72.17694366,-16.69500112,97.13120491,-14.36894118,463.39443826,313.82636600,259.80375334,237.35274983,441.40591178,278.82148723,0.41793099,0.12981366,0.07365265,0.05616101,0.36121565,0.09103970
658,6.85000000,72.22238723,-16.69461367,97.24703063,-14.41176520,463.41429147,313.87503512,259.84086379,237.39336994,441.72554340,279.39465866,0.41737451,0.12968447,0.07357665,0.05610782,0.36147244,0.09146858
659,6.86000000,72.26777715,-16.69421747,97.36283409,-14.45460775,463.43400723,313.92351499,259.87783034,237.43383142,442.04468024,279.96616090,0.41681929,0.12955544,0.07350076,0.05605468,0.36172840,0.09189687
660,6.87000000,72.31311352,-16.69381255,97.47861538,-14.49746879,463.45358607,313.97180629,259.91465350,237.47413481,442.36332462,280.53600629,0.41626532,0.12942657,0.07342497,0.05600160,0.36198354,0.09232457
661,6.88000000,72.35839646,-16.69339896,97.59437456,-14.54034824,463.47302850,314.01990964,259.95133375,237.51428066,442.68147887,281.10420705,0.41571259,0.12929786,0.07334929,0.05594857,0.36223786,0.09275169
662,6.89000000,72.40362608,-16.69297674,97.71011172,-14.58324606,463.49233505,314.06782570,259.98787157,237.55426951,442.99914526,281.67077523,0.41516111,0.12916931,0.07327372,0.05589559,0.36249136,0.09317821
663,6.90000000,72.44880249,-16.69254594,97.82582691,-14.62616217,463.51150624,314.11555510,260.02426745,237.59410191,443.31632607,282.23572274,0.41461088,0.12904092,0.07319826,0.05584266,0.36274406,0.09360414
664,6.91000000,72.49392581,-16.69210659,97.94152022,-14.66909653,463.53054259,314.16309847,260.06052187,237.63377840,443.63302355,282.79906136,0.41406187,0.12891270,0.07312291,0.05578979,0.36299595,0.09402949
665,6.92000000,72.53899614,-16.69165873,98.05719172,-14.71204906,463.54944460,314.21045645,260.09663530,237.67329950,443.94923994,283.36080272,0.41351410,0.12878463,0.07304766,0.05573696,0.36324703,0.09445424
666,6.93000000,72.58401359,-16.69120242,98.17284147,-14.75501972,463.56821279,314.25762966,260.13260821,237.71266574,444.26497744,283.92095832,0.41296755,0.12865672,0.07297252,0.05568420,0.36349733,0.09487840
667,6.94000000,72.62897827,-16.69073768,98.28846954,-14.79800843,463.58684765,314.30461872,260.16844107,237.75187766,444.58023825,284.47953952,0.41242223,0.12852897,0.07289749,0.05563148,0.36374683,0.09530197
668,6.95000000,72.67389030,-16.69026457,98.40407602,-14.84101516,463.60534969,314.35142425,260.20413436,237.79093578,444.89502455,285.03655756,0.41187813,0.12840139,0.07282257,0.05557882,0.36399554,0.09572494
669,6.96000000,72.71874977,-16.68978311,98.51966095,-14.88403982,463.62371940,314.39804686,260.23968852,237.82984061,445.20933850,285.59202354,0.41133524,0.12827396,0.07274775,0.05552621,0.36424347,0.09614732
670,6.97000000,72.76355681,-16.68929336,98.63522443,-14.92708238,463.64195728,314.44448716,260.27510403,237.86859267,445.52318224,286.14594843,0.41079357,0.12814669,0.07267304,0.05547365,0.36449063,0.09656911
671,6.98000000,72.80831152,-16.68879535,98.75076650,-14.97014277,463.66006382,314.49074576,260.31038134,237.90719248,445.83655790,286.69834308,0.41025310,0.12801958,0.07259844,0.05542115,0.36473701,0.09699031
672,6.99000000,72.85301400,-16.68828911,98.86628725,-15.01322093,463.67803951,314.53682326,260.34552090,237.94564054,446.14946757,287.24921822,0.40971383,0.12789263,0.07252394,0.05536870,0.36498262,0.09741091
